File,Sent_ID,Sentence,Length,Word Order,Category,dependency length,sub ID,subject,sub_subset_words,sub_subset_length,sub_subset_char_length,sub_difluency,sub_hesitation,sub_repair,obj ID,object,obj_subset_words,obj_subset length,obj_subset_char_length,obj_difluency,obj_hesitation,obj_repair,iobj ID,iobject,iobj_subset_words,iobj_subset_length,iobj_subset_char_length
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,39,अच्छा मैं जमैका गया था ।,6,SOV,Transitive,1.75,2,मैं,['मैं'],1,3,0,0,0,3,जमैका,['जमैका'],1,5,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,85,हाँ ये तो मैं जानती हूँ पर ।,8,OSV,Transitive,2.0,4,मैं,['मैं'],1,3,0,0,0,2,ये,"['ये', 'तो']",2,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,133,नहीं खैर अब मैं बहुत अच्छे से पढ़ाई शुरू करूँगी क्योंकि 1 वो ही है अपना मकसद ।,18,SOV,Transitive,3.8125,4,मैं,['मैं'],1,3,0,0,0,8,पढ़ाई,['पढ़ाई'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,200,हाँ वो संजू पिंटू ने पता नहीं जो कुछ किया हो ।,12,SOV,Transitive,2.7,3,संजू,"['पिंटू', 'संजू ने']",2,11,0,0,0,9,कुछ,"['कुछ', 'जो']",2,5,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,285,मौसी ऑफ़िस जाती हैं तो क्या हुआ ।,8,SOV,Transitive,1.8333333333333333,1,मौसी,['मौसी'],1,4,0,0,0,2,ऑफ़िस,['ऑफ़िस'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,296,मिक्की डाक्टरी पढ़ रहा है ।,6,SOV,Transitive,1.5,1,मिक्की,['मिक्की'],1,6,0,0,0,2,डाक्टरी,['डाक्टरी'],1,7,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,314,संदीप क्या कर रहा है ।,6,SOV,Transitive,1.5,1,संदीप,['संदीप'],1,5,0,0,0,2,क्या,['क्या'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,315,वो मेडिकल की तैयारी कर रहा था ।,8,SOV,Transitive,1.8333333333333333,1,वो,['वो'],1,2,0,0,0,4,तैयारी,"['तैयारी', 'मेडिकल की']",2,14,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,327,तेरे को भरतपुर फ़ोन करना है ।,7,SOV,Transitive,1.8,1,तेरे,['तेरे को'],1,6,0,0,0,3,भरतपुर,['भरतपुर'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,339,ते ने कोई बटन सा दबाया क्या वहाँ ।,9,SOV,Transitive,1.8571428571428572,1,ते,['ते ने'],1,4,0,0,0,4,बटन,"['बटन', 'कोई', 'सा']",3,8,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,380,भई वो मेसेज कहाँ से दें ना ।,8,SOV,Transitive,2.6666666666666665,2,वो,['वो'],1,2,0,0,0,3,मेसेज,['मेसेज'],1,5,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,381,मैं ने एड्रेस भेज दिया है ना ।,8,SOV,Transitive,1.8333333333333333,1,मैं,['मैं ने'],1,5,0,0,0,3,एड्रेस,['एड्रेस'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,399,नहीं मैं तो क्या बताऊँ ।,6,SOV,Transitive,2.25,2,मैं,"['मैं', 'तो']",2,5,0,0,0,4,क्या,['क्या'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,406,कोई सा भी सुना दे जो तेरे को आता हो ।,11,OSV,Transitive,2.4444444444444446,7,तेरे,['तेरे को'],1,6,0,0,0,6,जो,['जो'],1,2,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,447,मैं तुझे सिखाता हूँ ।,5,SOV,Transitive,1.3333333333333333,1,मैं,['मैं'],1,3,0,0,0,2,तुझे,['तुझे'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,451,जब दुनिया में नाक कटती है उस से अच्छा है कि मैं तेरे को सिखा दूँ और तू सीख ले ।,21,SOV,Transitive,2.1578947368421053,12,मैं,['मैं'],1,3,0,0,0,13,तेरे,['तेरे को'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,452,बजाय तू इधर उधर नाक कटवाए चीजों से ।,9,SOV,Transitive,1.5714285714285714,2,तू,"['तू', 'बजाय']",2,6,0,0,0,5,नाक,['नाक'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,455,मैं सही बात बता रहा हूँ ।,7,SOV,Transitive,1.6,1,मैं,['मैं'],1,3,0,0,0,3,बात,"['बात', 'सही']",2,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,458,देख मैं तेरे को सिखाता हूँ ।,7,SOV,Transitive,2.2,2,मैं,['मैं'],1,3,0,0,0,3,तेरे,['तेरे को'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,475,इस को कुछ भी नहीं आता ।,7,SOV,Transitive,2.2,1,इस,['इस को'],1,4,0,0,0,3,कुछ,"['कुछ', 'भी']",2,5,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,476,इस को अंग्रेज़ी बोलना भी नहीं आता ।,8,SOV,Transitive,1.6666666666666667,1,इस,['इस को'],1,4,0,0,0,3,अंग्रेज़ी,['अंग्रेज़ी'],1,8,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,479,इस को प्यारी करना भी नहीं आता ।,8,SOV,Transitive,1.6666666666666667,1,इस,['इस को'],1,4,0,0,0,3,प्यारी,['प्यारी'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,494,वैसे तो मेरे को भी तू दूसरा ही समझती है ।,11,OSV,Transitive,2.7777777777777777,6,तू,['तू'],1,2,0,0,0,3,मेरे,"['मेरे को', 'भी']",2,8,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,510,हेलो करेगा ।,4,SOV,Transitive,1.5,1,मम्मी,['मम्मी'],1,5,0,0,0,2,हेलो,['हेलो'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,519,टूटू क्या कर रही है बेटा ।,7,SOV,Transitive,1.8,1,टूटू,['टूटू'],1,4,0,0,0,2,क्या,['क्या'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,522,टूटू केला खाया ।,4,SOV,Transitive,1.5,1,टूटू,['टूटू'],1,4,0,0,0,2,केला,['केला'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,534,टूटू ने कुछ खा पी लिया ढंग से ।,9,SOV,Transitive,1.7142857142857142,1,टूटू,['टूटू ने'],1,6,0,0,0,3,कुछ,['कुछ'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,557,मैं तो आप से पूछ रही हूँ ।,8,SOV,Transitive,1.8333333333333333,1,मैं,"['मैं', 'तो']",2,5,0,0,0,3,आप,['आप से'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6322_gold.conllu,713,आप 30 का तो कह रहे थे ।,8,SOV,Transitive,2.1666666666666665,1,आप,['आप'],1,2,0,0,0,2,30,"['30 का', 'तो']",2,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,19,तो बताइए आप क्या कर रहे हैं ।,8,SOV,Transitive,1.6666666666666667,3,आप,['आप'],1,2,0,0,0,4,क्या,['क्या'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,29,अच्छा आप ने वो सुना था ।,7,SOV,Transitive,2.0,2,आप,['आप ने'],1,4,0,0,0,4,वो,['वो'],1,2,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,71,मैं ने तो कपूर साहब के यहाँ फ़ोन किया था ।,11,SOV,Transitive,2.111111111111111,1,मैं,"['मैं ने', 'तो']",2,7,0,0,0,7,यहाँ,"['यहाँ', 'कपूर', 'साहब के']",3,14,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,74,असल में मैं ने पहले 1 लेटर डाला था ।,10,SOV,Transitive,2.5,3,मैं,['मैं ने'],1,5,0,0,0,7,लेटर,"['लेटर', '1']",2,5,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,96,तो 1 साल तो हो जाए ना उस को काम करते हुए ।,13,SOV,Transitive,2.090909090909091,8,उस,['उस को'],1,4,0,0,0,10,काम,['काम'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,130,तो उन को उन कंडिशंज़ के हिसाब से पहले काम करना पड़ेगा ।,13,SOV,Transitive,3.0,2,उन,['उन को'],1,4,0,0,0,10,काम,['काम'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,143,जीएम का वो लिखेंगे तो ये ऐसे सोचेंगे ।,9,OSV,Transitive,2.142857142857143,3,वो,['वो'],1,2,0,0,0,1,जीएम,['जीएम का'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,145,तो ये जो मास्टर का बायोडेटा क्या होता है आप को पता ही है ।,15,SOV,Transitive,2.6923076923076925,6,बायोडेटा,"['बायोडेटा', 'ये', 'जो', 'मास्टर का']",4,20,0,0,0,7,क्या,['क्या'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,160,हम आप को वेराएटी दे रहे हैं ।,8,S-IO-O-V,Ditransitive,2.0,1,हम,['हम'],1,2,0,0,0,4,वेराएटी,['वेराएटी'],1,7,0,0,0,2,आप,['हम'],1,2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,165,ये वेराएटी दे रहे हैं ।,6,SOV,Transitive,1.5,1,ये,['ये'],1,2,0,0,0,2,वेराएटी,['वेराएटी'],1,7,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,214,उस को भी ऐसे ही दिन मिलते हैं जाने को ।,11,SOV,Transitive,1.8888888888888888,1,उस,"['उस को', 'भी']",2,6,0,0,0,6,दिन,"['दिन', 'ऐसे', 'ही']",3,8,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6435_gold.conllu,327,आप को विंगर्ट बाबू से कटवाने हैं तो वो तो अगले हफ़्ते ही हो पाएगा ।,16,SOV,Transitive,2.5714285714285716,1,आप,['आप को'],1,4,0,0,0,4,बाबू,"['विंगर्ट', 'बाबू से']",2,13,0,0,0
