"lang","dtype","sent_id","length","avg_arity","max_arity","projD","maxHD","avgDD","Genre"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",48,8,0.888888888888889,4,3,1,1.71428571428571,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",49,9,0.9,5,3,1,1.875,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",50,12,0.923076923076923,5,4,4,4.18181818181818,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",52,7,0.875,5,3,2,2.83333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",56,6,0.857142857142857,4,3,2,2.8,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",57,4,0.8,1,4,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",60,9,0.9,5,3,3,2.625,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",63,6,0.857142857142857,3,3,2,2.2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",66,6,0.857142857142857,4,3,2,1.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",67,6,0.857142857142857,3,4,3,3,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",70,6,0.857142857142857,3,4,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",71,6,0.857142857142857,4,3,2,2.8,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",72,11,0.916666666666667,4,4,3,3.3,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",75,9,0.9,6,3,1,2.25,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",79,13,0.928571428571429,6,3,4,3.16666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",83,6,0.857142857142857,3,3,2,2.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",86,7,0.875,4,3,1,1.83333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",89,7,0.875,4,3,2,2.16666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",91,3,0.75,1,3,1,1,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",95,10,0.909090909090909,6,3,3,3.55555555555556,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",98,7,0.875,4,3,1,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",101,3,0.75,1,3,1,1,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",104,6,0.857142857142857,3,3,2,2.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",105,8,0.888888888888889,4,3,2,3,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",108,8,0.888888888888889,4,4,3,3.28571428571429,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",109,3,0.75,1,3,1,1.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",114,6,0.857142857142857,3,3,2,2.2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",120,5,0.833333333333333,3,3,2,1.75,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",121,4,0.8,2,3,1,1,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",122,4,0.8,2,3,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",123,5,0.833333333333333,2,4,1,1,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",124,7,0.875,4,3,2,2.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",127,11,0.916666666666667,6,4,4,3.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",129,6,0.857142857142857,4,3,2,2.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",132,7,0.875,5,3,2,2.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",134,7,0.875,4,3,1,2.16666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",137,9,0.9,6,3,2,3,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",139,6,0.857142857142857,4,3,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",140,6,0.857142857142857,4,3,2,2.8,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",141,6,0.857142857142857,3,3,1,1.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",147,6,0.857142857142857,3,3,2,2.2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",149,11,0.916666666666667,5,4,3,2.7,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",152,7,0.875,3,3,2,1.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",154,8,0.888888888888889,6,3,2,2.57142857142857,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",155,4,0.8,2,3,1,1.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",156,8,0.888888888888889,4,3,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",159,12,0.923076923076923,4,4,3,4.18181818181818,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",160,4,0.8,2,3,1,1.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",161,5,0.833333333333333,2,4,1,1.25,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",166,8,0.888888888888889,3,3,2,2.85714285714286,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",168,10,0.909090909090909,5,3,2,2.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",176,8,0.888888888888889,5,3,2,2.57142857142857,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",179,8,0.888888888888889,3,3,3,2.57142857142857,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",181,10,0.909090909090909,5,4,3,3.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",184,6,0.857142857142857,3,3,1,1.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",186,5,0.833333333333333,3,3,1,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",190,10,0.909090909090909,4,4,4,3.22222222222222,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",192,4,0.8,2,3,1,1.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",195,7,0.875,3,4,3,2.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",196,6,0.857142857142857,4,3,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",197,4,0.8,2,3,2,1.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",202,9,0.9,5,4,3,3,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",204,5,0.833333333333333,2,4,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",206,10,0.909090909090909,4,4,3,2.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",209,8,0.888888888888889,5,4,3,2.42857142857143,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",215,11,0.916666666666667,6,4,4,3.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",216,6,0.857142857142857,3,4,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",219,4,0.8,2,3,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",222,7,0.875,3,4,2,1.83333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",224,9,0.9,6,3,2,2.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",225,7,0.875,3,4,2,1.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",228,10,0.909090909090909,4,4,1,1.88888888888889,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",229,7,0.875,4,3,2,1.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",232,4,0.8,2,3,1,1.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",233,7,0.875,5,3,1,1.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",234,5,0.833333333333333,3,3,2,1.75,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",238,3,0.75,1,3,1,1.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",239,8,0.888888888888889,4,3,3,2.28571428571429,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",240,5,0.833333333333333,2,4,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",243,4,0.8,2,3,1,1,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",246,6,0.857142857142857,3,3,2,1.8,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",251,6,0.857142857142857,3,3,1,1.8,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",255,5,0.833333333333333,3,3,2,1.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",258,8,0.888888888888889,4,3,3,2.85714285714286,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",259,5,0.833333333333333,2,4,3,1.75,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",261,8,0.888888888888889,4,3,2,2.28571428571429,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",262,6,0.857142857142857,3,3,2,1.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",264,11,0.916666666666667,6,3,2,2.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",269,9,0.9,5,4,3,2.125,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",270,15,0.9375,7,4,3,2.85714285714286,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",273,5,0.833333333333333,2,4,2,1.75,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",277,8,0.888888888888889,4,3,3,2.57142857142857,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",280,7,0.875,5,3,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",283,9,0.9,5,3,1,1.75,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",284,7,0.875,4,4,3,2.16666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",285,10,0.909090909090909,5,3,2,2.55555555555556,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",287,4,0.8,2,3,2,1.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",288,4,0.8,2,3,1,1.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",289,5,0.833333333333333,3,3,2,1.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",290,13,0.928571428571429,6,4,5,3.83333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",294,8,0.888888888888889,3,4,4,2.28571428571429,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",296,7,0.875,3,4,2,1.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",301,7,0.875,3,4,3,2.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",302,5,0.833333333333333,3,3,2,2.25,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",303,7,0.875,5,3,2,2.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",305,11,0.916666666666667,6,4,4,4,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",308,9,0.9,3,4,4,3.25,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",310,14,0.933333333333333,5,4,3,2.76923076923077,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",313,9,0.9,3,4,2,1.875,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",321,10,0.909090909090909,4,4,3,3.22222222222222,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",325,5,0.833333333333333,2,3,1,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",326,7,0.875,4,3,1,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",333,4,0.8,2,3,1,1,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",334,5,0.833333333333333,2,3,1,1.25,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",335,5,0.833333333333333,3,3,2,2.25,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",336,12,0.923076923076923,6,4,2,2.81818181818182,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",340,12,0.923076923076923,4,5,5,3.18181818181818,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",342,12,0.923076923076923,3,4,3,2.18181818181818,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",343,8,0.888888888888889,5,3,2,2.28571428571429,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",344,5,0.833333333333333,3,3,1,1.25,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",345,9,0.9,3,4,3,2.875,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",346,10,0.909090909090909,3,4,3,2.44444444444444,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",349,11,0.916666666666667,5,3,3,2.3,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",350,4,0.8,2,3,1,1.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",351,6,0.857142857142857,2,5,3,2.2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",353,9,0.9,6,3,2,2.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",355,6,0.857142857142857,3,4,1,1.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",357,5,0.833333333333333,2,4,1,1.25,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",358,11,0.916666666666667,2,6,4,2.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",363,8,0.888888888888889,5,3,2,2.57142857142857,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",364,9,0.9,5,3,2,2.125,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",365,10,0.909090909090909,6,3,2,4,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",366,5,0.833333333333333,2,3,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",371,4,0.8,2,3,1,1.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",372,5,0.833333333333333,3,3,1,1.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",373,7,0.875,5,3,2,3,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",374,11,0.916666666666667,5,3,3,2.3,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",375,9,0.9,5,3,1,1.875,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",377,5,0.833333333333333,3,3,1,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",379,8,0.888888888888889,5,3,2,2.28571428571429,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",380,6,0.857142857142857,4,3,2,2.8,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",381,6,0.857142857142857,4,3,2,2.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",382,9,0.9,5,3,3,3.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",383,4,0.8,2,3,1,1,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",386,7,0.875,3,3,3,2.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",388,5,0.833333333333333,3,3,2,2.25,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",392,4,0.8,2,3,2,1.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",394,5,0.833333333333333,3,3,2,2.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",395,3,0.75,1,3,1,1.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",398,10,0.909090909090909,4,4,1,1.77777777777778,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",400,4,0.8,2,3,1,1.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",405,6,0.857142857142857,3,3,2,1.8,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",407,5,0.833333333333333,2,3,2,2.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",409,12,0.923076923076923,4,4,4,3.45454545454545,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",412,5,0.833333333333333,2,4,2,1.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",414,4,0.8,2,3,1,1.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",415,4,0.8,2,3,1,1.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",416,7,0.875,4,3,1,1.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",423,10,0.909090909090909,4,4,5,3,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",430,8,0.888888888888889,5,3,2,2.85714285714286,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",435,6,0.857142857142857,4,3,1,1.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",438,6,0.857142857142857,4,3,2,2.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",440,6,0.857142857142857,4,3,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",442,7,0.875,3,4,3,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",448,10,0.909090909090909,6,3,3,3.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",450,7,0.875,4,4,3,3,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",454,9,0.9,6,3,2,3.25,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",456,6,0.857142857142857,3,3,2,2.2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",460,4,0.8,2,3,2,1.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",461,7,0.875,5,3,2,2.16666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","random",462,5,0.833333333333333,2,4,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",3,10,0.909090909090909,4,4,4,2.22222222222222,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",5,7,0.875,3,3,1,1.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",6,6,0.857142857142857,3,3,1,2.4,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",8,3,0.75,1,3,1,1,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",15,4,0.8,2,3,1,1.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",21,6,0.857142857142857,3,3,1,2.2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",22,7,0.875,4,3,1,1.66666666666667,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",23,8,0.888888888888889,3,3,1,1.57142857142857,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",24,8,0.888888888888889,3,4,1,1.71428571428571,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",25,5,0.833333333333333,2,3,2,2.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",26,5,0.833333333333333,3,3,1,1.75,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",30,10,0.909090909090909,5,3,4,3.44444444444444,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",32,4,0.8,2,3,1,1.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",33,10,0.909090909090909,3,5,3,2.55555555555556,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",35,9,0.9,3,4,2,1.75,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",36,7,0.875,3,4,3,1.83333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",37,5,0.833333333333333,2,3,1,1.5,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",38,5,0.833333333333333,3,3,2,1.75,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",44,4,0.8,2,3,1,1.33333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",47,7,0.875,5,3,1,1.83333333333333,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",48,8,0.888888888888889,4,3,2,2.28571428571429,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",49,9,0.9,5,3,1,1.75,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",50,12,0.923076923076923,5,4,2,2.36363636363636,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",52,7,0.875,5,3,2,2,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",56,6,0.857142857142857,4,3,1,1.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",57,4,0.8,1,4,1,1,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",60,9,0.9,5,3,2,2.125,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",63,6,0.857142857142857,3,3,1,1.4,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",66,6,0.857142857142857,4,3,2,1.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",67,6,0.857142857142857,3,4,3,1.8,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",70,6,0.857142857142857,3,4,2,1.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",71,6,0.857142857142857,4,3,1,1.6,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",72,11,0.916666666666667,4,4,3,2.3,"Dialouge"
"../parse_gold_filttered/Phase1/hi_1385_gold.conllu","real",75,9,0.9,6,3,2,2.25,"Dialouge"
