"lang","dtype","sent_id","length","avg_arity","max_arity","projD","maxHD","avgDD","Genre"
"/hi","random",385,11,0.916666666666667,2,8,7,3.7,"Text"
"/hi","random",386,7,0.875,2,4,2,1.83333333333333,"Text"
"/hi","random",389,11,0.916666666666667,2,6,4,2.2,"Text"
"/hi","random",391,11,0.916666666666667,2,8,4,2.4,"Text"
"/hi","random",392,11,0.916666666666667,2,8,4,2.2,"Text"
"/hi","random",393,7,0.875,2,3,2,1.66666666666667,"Text"
"/hi","random",406,11,0.916666666666667,3,7,7,3,"Text"
"/hi","random",409,7,0.875,2,6,5,3.33333333333333,"Text"
"/hi","random",411,9,0.9,2,4,6,2.375,"Text"
"/hi","random",413,7,0.875,2,4,2,1.83333333333333,"Text"
"/hi","random",416,8,0.888888888888889,3,4,3,2.28571428571429,"Text"
"/hi","random",419,11,0.916666666666667,4,6,5,2.2,"Text"
"/hi","random",422,7,0.875,2,5,3,2.33333333333333,"Text"
"/hi","random",423,11,0.916666666666667,3,7,6,3.3,"Text"
"/hi","random",424,6,0.857142857142857,2,4,2,1.6,"Text"
"/hi","random",439,8,0.888888888888889,3,5,1,1.14285714285714,"Text"
"/hi","random",441,8,0.888888888888889,2,5,4,2,"Text"
"/hi","random",447,8,0.888888888888889,5,4,2,2.14285714285714,"Text"
"/hi","random",452,9,0.9,3,5,4,3.875,"Text"
"/hi","random",454,6,0.857142857142857,2,5,2,1.6,"Text"
"/hi","random",461,9,0.9,2,6,2,1.5,"Text"
"/hi","random",470,8,0.888888888888889,3,5,4,2.71428571428571,"Text"
"/hi","random",473,7,0.875,3,4,2,1.66666666666667,"Text"
"/hi","random",474,10,0.909090909090909,4,6,4,2,"Text"
"/hi","random",477,8,0.888888888888889,3,5,4,3.14285714285714,"Text"
"/hi","random",482,6,0.857142857142857,3,3,2,2.2,"Text"
"/hi","random",485,9,0.9,3,4,5,2.25,"Text"
"/hi","random",487,8,0.888888888888889,2,6,5,2.85714285714286,"Text"
"/hi","random",504,9,0.9,2,5,5,3,"Text"
"/hi","random",511,5,0.833333333333333,2,4,2,1.75,"Text"
"/hi","random",514,8,0.888888888888889,2,4,2,1.57142857142857,"Text"
"/hi","random",515,11,0.916666666666667,3,5,3,2.6,"Text"
"/hi","random",517,10,0.909090909090909,3,4,4,2.66666666666667,"Text"
"/hi","random",520,6,0.857142857142857,3,3,2,1.6,"Text"
"/hi","random",521,6,0.857142857142857,2,3,2,2.2,"Text"
"/hi","random",525,6,0.857142857142857,3,3,1,1.4,"Text"
"/hi","random",528,6,0.857142857142857,2,4,2,1.6,"Text"
"/hi","random",529,9,0.9,2,5,4,2.25,"Text"
"/hi","random",531,10,0.909090909090909,2,6,5,2.88888888888889,"Text"
"/hi","random",533,10,0.909090909090909,2,5,2,1.55555555555556,"Text"
"/hi","random",534,6,0.857142857142857,2,3,1,1.2,"Text"
"/hi","random",535,7,0.875,2,4,2,1.5,"Text"
"/hi","random",537,11,0.916666666666667,2,6,6,2.6,"Text"
"/hi","random",540,6,0.857142857142857,2,4,1,1.2,"Text"
"/hi","random",548,11,0.916666666666667,2,6,6,2.6,"Text"
"/hi","random",549,6,0.857142857142857,2,3,2,2,"Text"
"/hi","random",552,7,0.875,2,4,4,2.5,"Text"
"/hi","random",556,10,0.909090909090909,3,5,4,2.22222222222222,"Text"
"/hi","random",559,8,0.888888888888889,2,6,5,1.85714285714286,"Text"
"/hi","random",560,10,0.909090909090909,2,7,6,3.77777777777778,"Text"
"/hi","random",568,11,0.916666666666667,3,7,5,2.5,"Text"
"/hi","random",575,10,0.909090909090909,2,6,6,2.33333333333333,"Text"
"/hi","random",581,11,0.916666666666667,3,6,4,2.3,"Text"
"/hi","random",586,10,0.909090909090909,4,5,6,3.11111111111111,"Text"
"/hi","random",587,10,0.909090909090909,3,6,5,2.44444444444444,"Text"
"/hi","random",588,7,0.875,2,5,4,3,"Text"
"/hi","random",589,8,0.888888888888889,2,6,4,2.85714285714286,"Text"
"/hi","random",593,9,0.9,3,6,3,2.875,"Text"
"/hi","random",595,9,0.9,2,7,6,3.25,"Text"
"/hi","random",602,8,0.888888888888889,2,5,4,2.28571428571429,"Text"
"/hi","random",605,11,0.916666666666667,2,7,6,2.5,"Text"
"/hi","random",606,9,0.9,3,5,5,3.5,"Text"
"/hi","random",613,11,0.916666666666667,3,6,6,2.7,"Text"
"/hi","random",618,6,0.857142857142857,2,4,2,2.4,"Text"
"/hi","random",620,11,0.916666666666667,3,7,3,1.7,"Text"
"/hi","random",624,11,0.916666666666667,3,6,5,3.6,"Text"
"/hi","random",632,9,0.9,2,5,5,2.875,"Text"
"/hi","random",639,10,0.909090909090909,3,6,6,3.77777777777778,"Text"
"/hi","random",655,10,0.909090909090909,2,6,5,2.55555555555556,"Text"
"/hi","random",656,5,0.833333333333333,2,3,2,1.75,"Text"
"/hi","random",660,10,0.909090909090909,2,6,6,2.77777777777778,"Text"
"/hi","random",662,9,0.9,2,7,5,2.75,"Text"
"/hi","random",666,9,0.9,3,6,5,2.625,"Text"
"/hi","random",667,9,0.9,2,5,5,2.875,"Text"
"/hi","random",675,10,0.909090909090909,3,7,6,2.88888888888889,"Text"
"/hi","random",677,9,0.9,3,5,5,2.375,"Text"
"/hi","random",678,10,0.909090909090909,3,5,3,2.55555555555556,"Text"
"/hi","random",686,9,0.9,3,6,3,2.125,"Text"
"/hi","random",688,10,0.909090909090909,4,5,5,2.88888888888889,"Text"
"/hi","random",707,8,0.888888888888889,3,5,2,2,"Text"
"/hi","random",709,9,0.9,2,4,2,1.5,"Text"
"/hi","random",714,10,0.909090909090909,2,6,6,3.22222222222222,"Text"
"/hi","random",716,10,0.909090909090909,3,5,4,3,"Text"
"/hi","random",717,7,0.875,2,5,3,1.66666666666667,"Text"
"/hi","random",721,9,0.9,3,6,6,2.875,"Text"
"/hi","random",724,7,0.875,2,5,4,1.83333333333333,"Text"
"/hi","random",727,9,0.9,2,6,5,2.625,"Text"
"/hi","random",734,6,0.857142857142857,2,4,1,1.6,"Text"
"/hi","random",745,10,0.909090909090909,3,6,5,2.77777777777778,"Text"
"/hi","random",747,7,0.875,2,5,4,2.5,"Text"
"/hi","random",751,10,0.909090909090909,3,7,5,3.22222222222222,"Text"
"/hi","random",752,9,0.9,2,8,5,2.75,"Text"
"/hi","random",755,10,0.909090909090909,3,6,4,2.11111111111111,"Text"
"/hi","random",764,8,0.888888888888889,3,4,3,1.85714285714286,"Text"
"/hi","random",768,11,0.916666666666667,2,5,4,2.4,"Text"
"/hi","random",769,11,0.916666666666667,2,7,4,2.3,"Text"
"/hi","random",771,11,0.916666666666667,3,5,2,1.7,"Text"
"/hi","random",772,11,0.916666666666667,2,6,6,3.1,"Text"
"/hi","random",775,6,0.857142857142857,4,3,2,1.8,"Text"
"/hi","random",788,9,0.9,3,4,2,1.75,"Text"
"/hi","random",789,10,0.909090909090909,2,6,4,2.33333333333333,"Text"
"/hi","random",791,8,0.888888888888889,3,4,4,2,"Text"
"/hi","random",792,9,0.9,3,5,3,2.5,"Text"
"/hi","random",793,7,0.875,3,4,4,2.33333333333333,"Text"
"/hi","random",828,11,0.916666666666667,4,5,4,2.8,"Text"
"/hi","random",830,10,0.909090909090909,3,7,6,3.44444444444444,"Text"
"/hi","random",831,6,0.857142857142857,4,3,2,2.6,"Text"
"/hi","random",832,11,0.916666666666667,2,6,3,2.4,"Text"
"/hi","random",839,8,0.888888888888889,2,7,5,2.71428571428571,"Text"
"/hi","random",843,9,0.9,2,7,5,2.375,"Text"
"/hi","random",853,6,0.857142857142857,3,3,3,2.4,"Text"
"/hi","random",855,9,0.9,2,6,4,2.5,"Text"
"/hi","random",856,9,0.9,3,4,4,2.375,"Text"
"/hi","random",861,6,0.857142857142857,2,4,3,2.4,"Text"
"/hi","random",865,7,0.875,3,4,3,2.16666666666667,"Text"
"/hi","random",872,9,0.9,3,5,5,3.625,"Text"
"/hi","random",887,5,0.833333333333333,2,3,1,1.5,"Text"
"/hi","random",906,10,0.909090909090909,2,7,3,1.44444444444444,"Text"
"/hi","random",915,9,0.9,2,5,3,2,"Text"
"/hi","random",916,7,0.875,2,4,3,2.16666666666667,"Text"
"/hi","random",919,9,0.9,3,7,5,2.625,"Text"
"/hi","random",921,11,0.916666666666667,5,5,5,3.3,"Text"
"/hi","random",923,11,0.916666666666667,2,7,8,3.4,"Text"
"/hi","random",924,9,0.9,3,5,4,3.75,"Text"
"/hi","random",926,8,0.888888888888889,2,6,5,2.57142857142857,"Text"
"/hi","random",928,10,0.909090909090909,2,8,7,3.55555555555556,"Text"
"/hi","random",930,10,0.909090909090909,3,8,6,3.44444444444444,"Text"
"/hi","random",931,11,0.916666666666667,3,4,2,2.5,"Text"
"/hi","random",932,10,0.909090909090909,3,6,4,3.11111111111111,"Text"
"/hi","random",936,10,0.909090909090909,2,6,5,2.55555555555556,"Text"
"/hi","random",941,8,0.888888888888889,2,4,2,1.42857142857143,"Text"
"/hi","random",948,10,0.909090909090909,3,5,5,2.66666666666667,"Text"
"/hi","random",951,10,0.909090909090909,2,7,6,3.33333333333333,"Text"
"/hi","random",962,10,0.909090909090909,4,6,4,2.66666666666667,"Text"
"/hi","random",971,11,0.916666666666667,3,6,5,2.6,"Text"
"/hi","random",984,6,0.857142857142857,2,4,2,2,"Text"
"/hi","random",985,6,0.857142857142857,3,4,3,2.2,"Text"
"/hi","random",998,10,0.909090909090909,2,5,7,2.66666666666667,"Text"
"/hi","random",1006,9,0.9,3,5,5,3.125,"Text"
"/hi","random",1011,10,0.909090909090909,3,5,3,2.22222222222222,"Text"
"/hi","random",1012,10,0.909090909090909,3,5,4,2.22222222222222,"Text"
"/hi","random",1014,9,0.9,3,4,3,2.25,"Text"
"/hi","random",1015,11,0.916666666666667,3,5,3,1.9,"Text"
"/hi","random",1016,10,0.909090909090909,3,5,4,2.22222222222222,"Text"
"/hi","random",1022,10,0.909090909090909,3,5,3,2.55555555555556,"Text"
"/hi","random",1025,11,0.916666666666667,3,6,4,2.5,"Text"
"/hi","random",1029,9,0.9,3,4,3,2.125,"Text"
"/hi","random",1040,11,0.916666666666667,2,7,7,2.8,"Text"
"/hi","random",1046,11,0.916666666666667,3,7,2,2.1,"Text"
"/hi","random",1077,9,0.9,2,6,6,3.75,"Text"
"/hi","random",1078,11,0.916666666666667,3,6,5,3,"Text"
"/hi","random",1083,9,0.9,2,6,3,1.875,"Text"
"/hi","random",1084,10,0.909090909090909,3,6,6,3.77777777777778,"Text"
"/hi","random",1087,9,0.9,2,6,2,1.5,"Text"
"/hi","random",1089,5,0.833333333333333,2,4,2,1.5,"Text"
"/hi","random",1090,10,0.909090909090909,2,6,7,3.22222222222222,"Text"
"/hi","random",1091,7,0.875,2,4,2,1.5,"Text"
"/hi","random",1098,11,0.916666666666667,3,5,6,3.3,"Text"
"/hi","random",1101,7,0.875,4,4,2,2.83333333333333,"Text"
"/hi","random",1105,7,0.875,2,4,3,2.66666666666667,"Text"
"/hi","random",1112,10,0.909090909090909,3,6,5,4.22222222222222,"Text"
"/hi","random",1120,10,0.909090909090909,3,5,5,3.11111111111111,"Text"
"/hi","random",1126,8,0.888888888888889,5,4,3,2.14285714285714,"Text"
"/hi","random",1132,11,0.916666666666667,3,6,5,3.1,"Text"
"/hi","random",1140,9,0.9,3,5,5,2.125,"Text"
"/hi","random",1164,8,0.888888888888889,3,4,3,2.57142857142857,"Text"
"/hi","random",1183,7,0.875,3,4,3,2,"Text"
"/hi","random",1189,10,0.909090909090909,2,5,3,2.22222222222222,"Text"
"/hi","random",1204,11,0.916666666666667,3,6,6,3.9,"Text"
"/hi","random",1208,10,0.909090909090909,4,5,3,2.66666666666667,"Text"
"/hi","random",1212,11,0.916666666666667,4,5,3,3.3,"Text"
"/hi","random",1214,7,0.875,3,5,4,1.66666666666667,"Text"
"/hi","random",1220,10,0.909090909090909,3,7,4,2.44444444444444,"Text"
"/hi","random",1222,10,0.909090909090909,2,5,6,3,"Text"
"/hi","random",1223,9,0.9,3,6,2,1.625,"Text"
"/hi","random",1226,6,0.857142857142857,2,4,2,1.6,"Text"
"/hi","random",1233,5,0.833333333333333,3,3,1,1.5,"Text"
"/hi","random",1238,11,0.916666666666667,2,6,4,2,"Text"
"/hi","random",1239,7,0.875,3,4,4,2.66666666666667,"Text"
"/hi","random",1240,6,0.857142857142857,3,4,3,2.2,"Text"
"/hi","random",1243,9,0.9,2,5,3,2.875,"Text"
"/hi","random",1244,9,0.9,3,5,3,2.125,"Text"
"/hi","random",1245,7,0.875,2,5,2,1.83333333333333,"Text"
"/hi","random",1246,6,0.857142857142857,2,5,4,2.4,"Text"
"/hi","random",1247,10,0.909090909090909,2,7,6,2.66666666666667,"Text"
"/hi","random",1249,5,0.833333333333333,3,3,2,1.5,"Text"
"/hi","random",1250,10,0.909090909090909,2,8,6,2.22222222222222,"Text"
"/hi","random",1251,11,0.916666666666667,3,8,6,3.5,"Text"
"/hi","random",1254,10,0.909090909090909,5,5,5,3,"Text"
"/hi","random",1256,10,0.909090909090909,2,8,6,3.22222222222222,"Text"
"/hi","random",1258,6,0.857142857142857,2,4,2,1.6,"Text"
"/hi","random",1260,7,0.875,2,5,3,2.83333333333333,"Text"
"/hi","random",1263,7,0.875,3,4,2,1.5,"Text"
"/hi","random",1264,11,0.916666666666667,2,6,6,3.3,"Text"
"/hi","random",1266,11,0.916666666666667,3,8,6,2.5,"Text"
"/hi","random",1286,10,0.909090909090909,2,5,4,2.44444444444444,"Text"
"/hi","random",1288,6,0.857142857142857,2,4,2,1.4,"Text"
"/hi","random",1294,8,0.888888888888889,2,5,5,2.42857142857143,"Text"
"/hi","random",1295,11,0.916666666666667,2,5,5,2.6,"Text"
"/hi","random",1297,11,0.916666666666667,2,6,5,2.7,"Text"
"/hi","random",1300,8,0.888888888888889,2,6,3,2.14285714285714,"Text"
"/hi","random",1305,11,0.916666666666667,3,5,4,2.1,"Text"
"/hi","random",1309,8,0.888888888888889,3,4,3,1.71428571428571,"Text"
"/hi","random",1311,9,0.9,3,4,3,2.625,"Text"
"/hi","random",1312,11,0.916666666666667,3,6,2,2,"Text"
"/hi","random",1314,10,0.909090909090909,4,4,4,3,"Text"
"/hi","random",1328,6,0.857142857142857,4,3,2,2.2,"Text"
"/hi","random",1330,8,0.888888888888889,2,5,4,3.14285714285714,"Text"
"/hi","random",1331,9,0.9,3,6,5,3.25,"Text"
"/hi","random",1333,5,0.833333333333333,2,4,3,2,"Text"
"/hi","random",1338,7,0.875,3,4,2,1.83333333333333,"Text"
"/hi","random",1342,9,0.9,4,4,4,3.375,"Text"
"/hi","random",1344,8,0.888888888888889,2,7,4,1.71428571428571,"Text"
"/hi","random",1349,6,0.857142857142857,2,4,2,2.2,"Text"
"/hi","random",1355,8,0.888888888888889,3,4,3,2.28571428571429,"Text"
"/hi","random",1358,7,0.875,3,4,3,2.33333333333333,"Text"
"/hi","random",1379,10,0.909090909090909,4,4,5,2.77777777777778,"Text"
"/hi","random",1382,10,0.909090909090909,3,6,6,2.88888888888889,"Text"
"/hi","random",1385,11,0.916666666666667,2,6,2,1.6,"Text"
"/hi","random",1388,11,0.916666666666667,4,5,5,2.8,"Text"
"/hi","random",1400,7,0.875,2,5,3,2,"Text"
"/hi","random",1401,11,0.916666666666667,2,7,7,4.5,"Text"
"/hi","random",1403,8,0.888888888888889,2,5,3,2.14285714285714,"Text"
"/hi","random",1406,11,0.916666666666667,2,7,7,3.6,"Text"
"/hi","random",1408,11,0.916666666666667,2,6,7,3.4,"Text"
"/hi","random",1409,7,0.875,2,5,4,2.66666666666667,"Text"
"/hi","random",1421,9,0.9,4,5,4,3.75,"Text"
"/hi","random",1432,11,0.916666666666667,3,5,4,2.8,"Text"
"/hi","random",1434,9,0.9,3,5,5,3.25,"Text"
"/hi","random",1437,9,0.9,3,5,4,2.625,"Text"
"/hi","random",1439,11,0.916666666666667,3,7,4,2.4,"Text"
"/hi","random",1442,10,0.909090909090909,3,6,4,2,"Text"
"/hi","random",1443,9,0.9,3,5,5,3.25,"Text"
"/hi","random",1446,6,0.857142857142857,3,4,3,3,"Text"
"/hi","random",1450,9,0.9,3,5,5,2.625,"Text"
"/hi","random",1451,10,0.909090909090909,2,6,6,2.22222222222222,"Text"
"/hi","random",1457,8,0.888888888888889,3,4,3,1.85714285714286,"Text"
"/hi","random",1458,11,0.916666666666667,3,6,6,3.6,"Text"
"/hi","random",1459,7,0.875,3,4,2,1.83333333333333,"Text"
"/hi","random",1460,10,0.909090909090909,4,5,4,2.22222222222222,"Text"
"/hi","random",1469,8,0.888888888888889,2,4,4,2.57142857142857,"Text"
"/hi","random",1473,7,0.875,3,5,3,2.16666666666667,"Text"
"/hi","random",1474,8,0.888888888888889,3,4,3,2.14285714285714,"Text"
"/hi","random",1483,11,0.916666666666667,5,5,6,3.6,"Text"
"/hi","random",1485,10,0.909090909090909,5,3,3,2.44444444444444,"Text"
"/hi","random",1512,8,0.888888888888889,5,3,1,2.42857142857143,"Text"
"/hi","random",1521,11,0.916666666666667,3,7,6,3.7,"Text"
"/hi","random",1525,7,0.875,2,6,4,2.33333333333333,"Text"
"/hi","random",1526,7,0.875,3,4,2,2.16666666666667,"Text"
"/hi","random",1553,9,0.9,2,6,3,2,"Text"
"/hi","random",1555,9,0.9,4,5,5,3,"Text"
"/hi","random",1566,11,0.916666666666667,4,6,5,3.1,"Text"
"/hi","random",1568,11,0.916666666666667,2,6,7,2.4,"Text"
"/hi","random",1570,11,0.916666666666667,2,7,5,2.8,"Text"
"/hi","random",1579,11,0.916666666666667,4,4,6,3.1,"Text"
"/hi","random",1582,8,0.888888888888889,3,6,5,2,"Text"
"/hi","random",1583,11,0.916666666666667,4,5,6,2.3,"Text"
"/hi","random",1592,9,0.9,2,7,6,3.5,"Text"
"/hi","random",1593,9,0.9,3,4,4,2.875,"Text"
"/hi","random",1595,11,0.916666666666667,2,8,7,2.6,"Text"
"/hi","random",1598,11,0.916666666666667,2,7,6,3.7,"Text"
"/hi","random",1601,11,0.916666666666667,3,5,7,2.9,"Text"
"/hi","random",1602,7,0.875,2,4,4,2,"Text"
"/hi","random",1607,8,0.888888888888889,3,6,4,2.28571428571429,"Text"
"/hi","random",1610,7,0.875,3,4,3,1.66666666666667,"Text"
"/hi","random",1613,10,0.909090909090909,3,5,5,3.44444444444444,"Text"
"/hi","random",1615,6,0.857142857142857,3,3,2,1.6,"Text"
"/hi","random",1616,8,0.888888888888889,4,3,4,3,"Text"
"/hi","random",1618,10,0.909090909090909,2,5,5,2,"Text"
"/hi","random",1620,8,0.888888888888889,2,6,4,2.28571428571429,"Text"
"/hi","random",1621,9,0.9,2,7,6,2.75,"Text"
"/hi","random",1623,10,0.909090909090909,4,4,3,2.22222222222222,"Text"
"/hi","random",1626,7,0.875,2,4,2,1.83333333333333,"Text"
"/hi","random",1631,6,0.857142857142857,1,6,2,1.4,"Text"
"/hi","random",1644,8,0.888888888888889,2,6,2,1.57142857142857,"Text"
"/hi","random",1651,8,0.888888888888889,2,5,4,2.85714285714286,"Text"
"/hi","random",1654,9,0.9,3,6,3,2.25,"Text"
"/hi","random",1656,11,0.916666666666667,4,4,5,3.1,"Text"
